"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C690","2020-02-22 10:00:00","242.000","60.000","2.700","19.100","0.740","999.800","","0.000","-99.000","-99.000","-99.000","19.100","","14.500",""
"C0V370","2020-02-22 10:00:00","74.000","214.000","0.600","22.500","0.660","1018.700","","0.000","-99.000","-99.000","-99.000","22.500","","12.800",""
"C0I110","2020-02-22 10:00:00","161.000","301.000","1.100","20.500","0.690","1008.900","","0.000","-99.000","-99.000","-99.000","20.500","","13.400",""
"C0M750","2020-02-22 10:00:00","10.000","16.000","4.300","19.500","0.780","1025.600","","0.000","-99.000","-99.000","-99.000","19.500","","15.700",""
"C0R340","2020-02-22 10:00:00","230.000","31.000","1.600","19.300","0.990","1000.400","","2.000","-99.000","-99.000","-99.000","19.300","","15.300",""
"C0U970","2020-02-22 10:00:00","7.000","99.000","0.800","22.200","0.670","1028.900","","0.000","-99.000","-99.000","-99.000","22.200","","15.600",""
"C0X300","2020-02-22 10:00:00","70.000","0.000","0.000","19.800","0.750","1018.400","","0.000","-99.000","-99.000","-99.000","19.800","","12.500",""
"C0R480","2020-02-22 10:00:00","57.000","242.000","0.400","23.000","0.580","1020.000","","0.000","-99.000","-99.000","-99.000","23.000","","15.900",""
"C0A9E0","2020-02-22 10:00:00","26.000","254.000","1.300","21.400","0.690","1026.100","","0.000","-99.000","-99.000","-99.000","21.400","","16.600",""
"C0R590","2020-02-22 10:00:00","72.000","53.000","0.400","23.600","0.570","1018.000","","0.000","-99.000","-99.000","-99.000","23.600","","16.100",""
"C0G820","2020-02-22 10:00:00","29.000","26.000","1.600","20.600","0.770","1024.200","","0.000","-99.000","-99.000","-99.000","20.600","","13.900",""
"C0U600","2020-02-22 10:00:00","10.000","160.000","0.400","22.100","0.740","1026.900","","0.000","-99.000","-99.000","-99.000","22.500","","15.400",""
"C0U910","2020-02-22 10:00:00","17.000","83.000","1.200","21.200","0.640","1026.500","","0.000","-99.000","-99.000","-99.000","21.400","","15.800",""
"C0V630","2020-02-22 10:00:00","19.000","37.000","1.400","19.900","0.740","1026.900","","0.000","-99.000","-99.000","-99.000","19.900","","15.700",""
"C0D650","2020-02-22 10:00:00","97.000","46.000","4.900","18.600","0.820","1016.300","","0.000","-99.000","-99.000","-99.000","18.600","","15.000",""
"C0K510","2020-02-22 10:00:00","10.000","360.000","2.500","19.500","0.780","1025.000","","0.000","-99.000","-99.000","-99.000","19.500","","15.000",""
"C0V360","2020-02-22 10:00:00","94.000","351.000","0.800","24.100","0.590","1015.200","","0.000","-99.000","-99.000","-99.000","24.100","","12.300",""
"C0M780","2020-02-22 10:00:00","30.000","56.000","1.500","19.500","0.760","1023.700","","0.000","-99.000","-99.000","-99.000","19.500","","14.800",""
"C0K530","2020-02-22 10:00:00","12.000","22.000","4.500","19.600","0.790","1025.900","","0.000","9.900","12.000","","19.600","","15.400",""
"C0V750","2020-02-22 10:00:00","50.000","31.000","0.700","20.600","0.760","1022.100","","0.000","-99.000","-99.000","-99.000","20.600","","16.100",""
"C0M830","2020-02-22 10:00:00","540.000","170.000","0.800","21.800","0.450","965.300","","0.000","-99.000","-99.000","-99.000","21.800","","11.800",""
"C0T790","2020-02-22 10:00:00","2830.000","127.000","3.200","11.100","0.460","734.300","","0.000","-99.000","-99.000","-99.000","11.200","","2.900",""
"C0S730","2020-02-22 10:00:00","110.000","43.000","9.400","21.700","0.840","1015.100","","6.000","-99.000","-99.000","-99.000","21.700","","19.200",""
"C0F0D0","2020-02-22 10:00:00","3171.000","172.000","2.000","11.700","0.250","704.400","","0.000","-99.000","-99.000","-99.000","11.800","","-0.200",""
"C0F9X0","2020-02-22 10:00:00","166.000","29.000","3.400","18.400","0.830","1007.400","","0.000","-99.000","-99.000","-99.000","18.400","","14.000",""
"C0F9Q0","2020-02-22 10:00:00","149.000","348.000","5.300","20.100","0.750","1008.700","","0.000","-99.000","-99.000","-99.000","20.100","","14.300",""
"C0E780","2020-02-22 10:00:00","160.000","335.000","1.000","19.300","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","19.300","","14.600",""
"C0SA80","2020-02-22 10:00:00","136.000","77.000","1.300","22.200","0.710","1011.600","","0.000","-99.000","-99.000","-99.000","22.200","","15.700",""
"C0T960","2020-02-22 10:00:00","120.000","101.000","0.600","22.000","0.710","1014.600","","0.000","-99.000","-99.000","-99.000","22.000","","13.500",""
"C0X320","2020-02-22 10:00:00","30.000","39.000","1.800","18.200","0.820","1022.800","","0.000","-99.000","-99.000","-99.000","18.200","","13.600",""
"C0UA50","2020-02-22 10:00:00","808.000","0.000","0.000","18.700","0.740","936.600","","0.000","-99.000","-99.000","-99.000","19.000","","13.000",""
"C0U860","2020-02-22 10:00:00","5.000","133.000","1.100","21.900","0.770","1028.100","","0.000","-99.000","-99.000","-99.000","21.900","","15.800",""
"C0F0C0","2020-02-22 10:00:00","983.000","214.000","0.300","18.600","0.550","914.800","","0.000","-99.000","-99.000","-99.000","18.600","","11.100",""
"C0D480","2020-02-22 10:00:00","223.000","0.000","0.000","19.600","0.810","1000.300","","0.000","-99.000","-99.000","-99.000","19.600","","13.700",""
"C0K291","2020-02-22 10:00:00","8.000","4.000","3.800","20.000","0.790","1026.400","","0.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0X170","2020-02-22 10:00:00","50.000","33.000","1.500","18.800","0.930","1020.600","","0.000","-99.000","-99.000","-99.000","18.800","","14.700",""
"C0AH30","2020-02-22 10:00:00","755.000","27.000","3.000","17.100","1.000","942.900","","0.000","-99.000","-99.000","-99.000","18.000","","14.800",""
"C0R130","2020-02-22 10:00:00","1040.000","265.000","1.600","16.100","0.690","907.800","","0.000","-99.000","-99.000","-99.000","18.000","","13.400",""
"C0M790","2020-02-22 10:00:00","15.000","14.000","1.700","18.900","0.770","1024.100","","0.000","-99.000","-99.000","-99.000","18.900","","14.900",""
"C0C590","2020-02-22 10:00:00","72.000","36.000","2.100","18.900","0.870","1019.000","","0.000","-99.000","-99.000","-99.000","18.900","","13.100",""
"C0G780","2020-02-22 10:00:00","27.000","14.000","1.700","19.900","0.750","1023.600","","0.000","-99.000","-99.000","-99.000","19.900","","15.600",""
"C0V660","2020-02-22 10:00:00","25.000","3.000","1.800","19.400","0.820","1025.000","","0.000","-99.000","-99.000","-99.000","19.400","","15.700",""
"C0F9R0","2020-02-22 10:00:00","20.000","49.000","5.000","19.200","1.000","1025.800","","0.000","-99.000","-99.000","-99.000","19.200","","15.400",""
"C0W130","2020-02-22 10:00:00","18.000","31.000","5.400","20.000","0.770","1024.200","","0.000","11.800","22.000","","20.000","","18.300",""
"CM0190","2020-02-22 10:00:00","280.000","9.000","2.800","17.300","0.740","995.700","","0.000","-99.000","-99.000","-99.000","17.300","","11.800",""
"C0C700","2020-02-22 10:00:00","151.000","51.000","2.600","20.300","0.720","1010.700","","0.000","-99.000","-99.000","-99.000","20.400","","15.300",""
"C0R100","2020-02-22 10:00:00","1006.000","132.000","0.800","19.100","0.560","914.000","","0.000","-99.000","-99.000","-99.000","19.100","","11.900",""
"C0X120","2020-02-22 10:00:00","28.000","37.000","1.400","19.400","0.840","1025.000","","0.000","-99.000","-99.000","-99.000","19.400","","15.200",""
"C0R670","2020-02-22 10:00:00","26.000","99.000","2.000","23.600","0.680","1024.700","","0.000","7.200","133.000","","24.100","","19.100",""
"C0W110","2020-02-22 10:00:00","16.000","-99.000","-99.000","13.700","0.790","1029.200","","0.000","-99.000","-99.000","-99.000","13.800","","13.000",""
"CM0130","2020-02-22 10:00:00","11.000","352.000","3.600","19.400","0.730","1026.400","","0.000","-99.000","-99.000","-99.000","19.400","","16.600",""
"C0AC70","2020-02-22 10:00:00","71.000","84.000","0.900","21.600","0.710","1019.800","","0.000","6.600","90.000","","21.600","","17.100",""
"CM0100","2020-02-22 10:00:00","25.000","69.000","3.400","20.100","0.730","1024.400","","0.000","-99.000","-99.000","-99.000","20.100","","15.600",""
"C0X050","2020-02-22 10:00:00","25.000","39.000","1.100","17.600","0.960","1022.900","","0.000","-99.000","-99.000","-99.000","17.600","","13.700",""
"C0K580","2020-02-22 10:00:00","26.000","360.000","2.200","19.700","0.960","1025.400","","0.000","-99.000","-99.000","-99.000","19.700","","14.300",""
"C0G650","2020-02-22 10:00:00","34.000","356.000","1.300","20.800","0.740","1022.800","","0.000","-99.000","-99.000","-99.000","20.800","","15.000",""
"C0T9B0","2020-02-22 10:00:00","558.000","134.000","1.300","20.100","0.690","965.300","","0.000","-99.000","-99.000","-99.000","20.500","","15.000",""
"C0E850","2020-02-22 10:00:00","104.000","17.000","1.800","18.900","0.770","1014.500","","0.000","-99.000","-99.000","-99.000","18.900","","12.900",""
"C0S990","2020-02-22 10:00:00","409.000","35.000","1.700","18.400","0.950","981.100","","0.000","-99.000","-99.000","-99.000","18.900","","17.900",""
"C0X240","2020-02-22 10:00:00","394.000","346.000","1.000","20.600","0.690","981.600","","0.000","-99.000","-99.000","-99.000","20.800","","11.900",""
"C0I090","2020-02-22 10:00:00","910.000","34.000","1.600","19.200","0.520","924.200","","0.000","-99.000","-99.000","-99.000","19.200","","12.400",""
"C0I490","2020-02-22 10:00:00","1601.000","245.000","2.800","17.700","0.430","851.300","","0.000","-99.000","-99.000","-99.000","17.700","","9.400",""
"C0Z050","2020-02-22 10:00:00","830.000","109.000","0.500","18.600","0.660","936.100","","0.000","-99.000","-99.000","-99.000","18.600","","12.200",""
"C0X150","2020-02-22 10:00:00","18.000","56.000","1.700","18.700","0.910","1026.500","","0.000","-99.000","-99.000","-99.000","18.700","","15.300",""
"C0R690","2020-02-22 10:00:00","248.000","353.000","1.400","18.800","0.980","997.800","","0.500","-99.000","-99.000","-99.000","18.800","","17.100",""
"C0U720","2020-02-22 10:00:00","1260.000","74.000","1.400","17.000","0.680","899.100","","0.000","-99.000","-99.000","-99.000","17.200","","10.800",""
"C0W140","2020-02-22 10:00:00","21.000","64.000","3.100","18.500","0.630","1027.200","","0.000","-99.000","-99.000","-99.000","18.500","","11.200",""
"C0G660","2020-02-22 10:00:00","27.000","2.000","2.500","20.700","0.730","1025.400","","0.000","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0U520","2020-02-22 10:00:00","517.000","87.000","0.400","21.800","0.940","971.500","","0.000","-99.000","-99.000","-99.000","22.000","","12.600",""
"C0T9G0","2020-02-22 10:00:00","605.000","102.000","0.700","20.300","0.750","961.200","","0.000","-99.000","-99.000","-99.000","20.300","","15.200",""
"C0S700","2020-02-22 10:00:00","507.000","70.000","1.200","20.200","0.670","971.000","","0.000","-99.000","-99.000","-99.000","20.600","","14.300",""
"C0Z310","2020-02-22 10:00:00","59.000","170.000","2.100","23.800","0.660","1022.200","","0.000","-99.000","-99.000","-99.000","24.000","","17.600",""
"C0V610","2020-02-22 10:00:00","22.000","356.000","0.800","19.400","0.820","1024.100","","0.000","-99.000","-99.000","-99.000","19.400","","15.200",""
"C0E610","2020-02-22 10:00:00","850.000","271.000","0.300","15.100","0.740","930.500","","0.000","-99.000","-99.000","-99.000","15.800","","12.300",""
"C0R280","2020-02-22 10:00:00","242.000","51.000","1.800","18.700","1.000","999.600","","4.500","-99.000","-99.000","-99.000","18.700","","17.000",""
"C0V450","2020-02-22 10:00:00","51.000","217.000","1.200","24.000","0.560","1020.200","","0.000","-99.000","-99.000","-99.000","24.000","","16.700",""
"C0M720","2020-02-22 10:00:00","225.000","290.000","1.000","18.800","0.780","1000.300","","0.000","-99.000","-99.000","-99.000","19.800","","13.300",""
"C0AD10","2020-02-22 10:00:00","27.000","32.000","1.800","20.800","0.860","1025.000","","0.000","-99.000","-99.000","-99.000","20.800","","15.800",""
"C0Z180","2020-02-22 10:00:00","34.000","266.000","0.700","23.400","0.560","1024.200","","0.000","-99.000","-99.000","-99.000","23.400","","15.600",""
"C0K420","2020-02-22 10:00:00","42.000","18.000","1.300","18.900","0.740","1022.000","","0.000","-99.000","-99.000","-99.000","19.000","","14.000",""
"C0D540","2020-02-22 10:00:00","227.000","57.000","1.400","19.400","0.770","1001.700","","0.500","-99.000","-99.000","-99.000","19.400","","11.900",""
"C0E590","2020-02-22 10:00:00","40.000","36.000","2.200","19.800","0.770","1021.600","","0.000","-99.000","-99.000","-99.000","19.800","","13.800",""
"C0Z330","2020-02-22 10:00:00","488.000","0.000","0.200","20.100","0.750","974.200","","0.000","-99.000","-99.000","-99.000","20.200","","15.200",""
"C0R580","2020-02-22 10:00:00","10.000","322.000","1.400","22.700","0.710","1025.200","","0.000","-99.000","-99.000","-99.000","22.700","","16.600",""
"C0S810","2020-02-22 10:00:00","65.000","36.000","1.700","23.700","0.720","1023.500","","0.000","-99.000","-99.000","-99.000","23.700","","18.800",""
"C0V820","2020-02-22 10:00:00","441.000","160.000","0.700","23.800","0.370","977.600","","0.000","-99.000","-99.000","-99.000","23.900","","11.700",""
"C0K490","2020-02-22 10:00:00","91.000","318.000","0.300","19.100","0.750","1016.000","","0.000","-99.000","-99.000","-99.000","19.100","","13.200",""
"C0SA20","2020-02-22 10:00:00","857.000","13.000","1.300","16.200","0.950","931.000","","0.000","-99.000","-99.000","-99.000","16.700","","13.100",""
"CM0140","2020-02-22 10:00:00","26.000","89.000","1.000","22.500","0.690","1025.900","","0.000","-99.000","-99.000","-99.000","22.500","","20.700",""
"C0AC80","2020-02-22 10:00:00","40.000","49.000","4.200","21.400","0.730","1023.200","","0.000","-99.000","-99.000","-99.000","21.400","","15.400",""
"C0M810","2020-02-22 10:00:00","1354.000","360.000","0.400","16.600","0.530","876.200","","0.000","-99.000","-99.000","-99.000","16.600","","10.900",""
"C0I360","2020-02-22 10:00:00","300.000","134.000","0.600","22.400","0.400","990.500","","0.000","-99.000","-99.000","-99.000","22.400","","13.800",""
"C0C620","2020-02-22 10:00:00","19.000","46.000","2.600","20.500","0.860","1024.900","","0.000","-99.000","-99.000","-99.000","20.500","","13.300",""
"C0M850","2020-02-22 10:00:00","695.000","0.000","0.000","20.800","0.510","946.400","","0.000","-99.000","-99.000","-99.000","20.800","","13.800",""
"C0UA20","2020-02-22 10:00:00","2619.000","24.000","1.500","7.000","0.480","-99.000","","0.000","-99.000","-99.000","-99.000","7.000","","2.300",""
"C0F9V0","2020-02-22 10:00:00","525.000","319.000","2.700","19.600","0.680","966.500","","0.000","-99.000","-99.000","-99.000","19.600","","13.000",""
"C0T900","2020-02-22 10:00:00","160.000","127.000","1.100","23.300","0.580","1008.400","","0.000","-99.000","-99.000","-99.000","23.500","","16.100",""
"C0Z250","2020-02-22 10:00:00","1124.000","127.000","0.400","17.600","0.820","902.600","","0.000","-99.000","-99.000","-99.000","18.600","","10.500",""
"C0F0A0","2020-02-22 10:00:00","3587.000","52.000","1.600","7.600","0.380","669.600","","0.000","-99.000","-99.000","-99.000","9.400","","-0.100",""
"C0G860","2020-02-22 10:00:00","45.000","290.000","1.300","19.700","0.810","1020.600","","0.000","-99.000","-99.000","-99.000","19.700","","14.900",""
"C0V790","2020-02-22 10:00:00","410.000","210.000","1.300","22.500","0.450","978.100","","0.000","-99.000","-99.000","-99.000","22.500","","14.900",""
"C0V740","2020-02-22 10:00:00","60.000","134.000","1.400","23.300","0.500","1020.700","","0.000","-99.000","-99.000","-99.000","23.300","","14.700",""
"C0Z200","2020-02-22 10:00:00","153.000","102.000","1.600","20.700","0.690","1011.800","","0.000","-99.000","-99.000","-99.000","20.700","","13.600",""
"C0K520","2020-02-22 10:00:00","10.000","24.000","2.600","19.700","0.780","1025.100","","0.000","-99.000","-99.000","-99.000","19.700","","15.200",""
"C0X250","2020-02-22 10:00:00","33.000","25.000","2.300","18.700","0.830","1023.000","","0.000","-99.000","-99.000","-99.000","18.700","","15.000",""
"C0S940","2020-02-22 10:00:00","150.000","31.000","1.100","21.900","0.800","1011.000","","0.000","-99.000","-99.000","-99.000","21.900","","19.600",""
"CM0110","2020-02-22 10:00:00","7.000","49.000","4.100","19.800","0.720","1026.700","","-99.000","-99.000","-99.000","-99.000","19.800","","16.100",""
"C0A970","2020-02-22 10:00:00","96.000","336.000","4.700","19.600","0.990","1018.300","","0.000","-99.000","-99.000","-99.000","19.900","","16.100",""
"C0M700","2020-02-22 10:00:00","150.000","268.000","0.600","19.300","0.800","1009.900","","0.000","-99.000","-99.000","-99.000","19.300","","11.900",""
"C0U990","2020-02-22 10:00:00","31.000","59.000","1.100","22.100","0.670","1026.100","","0.000","-99.000","-99.000","-99.000","22.400","","15.900",""
"C0D590","2020-02-22 10:00:00","143.000","46.000","4.200","19.200","0.860","1011.600","","0.000","-99.000","-99.000","-99.000","19.200","","14.500",""
"C0S790","2020-02-22 10:00:00","236.000","26.000","0.900","21.800","0.740","1002.100","","0.000","-99.000","-99.000","-99.000","22.100","","17.300",""
"C0A570","2020-02-22 10:00:00","360.000","214.000","1.100","18.100","0.760","986.900","","0.000","-99.000","-99.000","-99.000","18.100","","12.400",""
"C0M800","2020-02-22 10:00:00","440.000","0.000","0.200","21.300","0.470","976.000","","0.000","-99.000","-99.000","-99.000","21.300","","12.600",""
"C0E870","2020-02-22 10:00:00","34.000","58.000","2.300","20.000","0.780","1024.900","","0.000","-99.000","-99.000","-99.000","20.000","","15.900",""
